capture_id,safe,lively,beautiful,wealthy,boring,depressing
201312_113.85777283738314_22.642709229323334.png,0.441644869,0.6445602066,0.4898566206,0.35601364879999997,0.4770082048,0.5059536626
201312_113.876258209507_22.67064777876147.png,0.2516172914,0.3741822,0.2766515328,0.24532596720000002,0.7032930916,0.6438532772000001
201312_113.8844253_22.668941099999998.png,0.3150707156,0.1265703388,0.10177489099999999,0.327939126,0.7987987924,0.8394389845999999
201312_113.89281280000002_22.556411099999995.png,0.5490510696,0.7880254122,0.6210727234,0.48909949739999997,0.42742734660000004,0.429870672
201312_113.9201526_22.757344299999996.png,0.201355072,0.2848529354,0.3110250636,0.25539575659999997,0.5945424866,0.4633342528
201312_113.9429058_22.681555399999997.png,0.3476825872,0.164261457,0.1473582948,0.3675085346,0.720996674,0.7516369415999999
201312_113.9569087_22.710923500000003.png,0.5064019338,0.6342034408,0.6353048806,0.5022162675999999,0.2824550474,0.22835401439999997
201312_113.96037321245348_22.71031364112373.png,0.2607096704,0.1076479024,0.1037403598,0.2637309142,0.5734140560000001,0.6378853172000001
201312_113.9663157_22.5911024.png,0.6934524663999999,0.6692515462,0.6949339113999999,0.7303070629999999,0.1743102638,0.2056021404
201312_114.02460795663488_22.690583366445924.png,0.288592312,0.2372543286,0.19930543380000001,0.3510953798,0.5399752964,0.4887198112
201312_114.1465315_22.64902.png,0.294349731,0.3071114416,0.2798686168,0.3606606042,0.581074653,0.48778535500000003
201312_114.15496564402403_22.68774104495292.png,0.228452551,0.2148907226,0.14987624,0.277767176,0.6217071634,0.5806959262
201312_114.1675356_22.644914899999993.png,0.38098142620000003,0.3718878852,0.3776132144,0.45633212040000004,0.430179681,0.3496881316
201312_114.18655560000002_22.637104.png,0.313050445,0.1191881706,0.0953425674,0.3321867474,0.7074485154000001,0.7590017294
201312_114.19316369793675_22.635618175979587.png,0.4003747916,0.465664678,0.35815261660000003,0.371285815,0.48579246979999996,0.5814088258
201312_114.1943834_22.631455699999997.png,0.5703285214,0.5573196584,0.5631008382,0.6210158908000001,0.3895166688,0.3763668568
201312_114.2010636_22.665965500000006.png,0.0414002172,0.1987652958,0.199668279,0.045094675,0.7522019263999999,0.622481359
201312_114.2148053_22.727966299999995.png,0.343131574,0.30422640479999996,0.24547185859999998,0.39714137159999996,0.4576191694,0.45227987020000004
201312_114.2280303_22.6858936.png,0.6493922476,0.6177072186,0.6713635273999999,0.6855493511999999,0.21033276339999998,0.21616476140000002
201312_114.2380314_22.670535799999996.png,0.2538444808,0.260359687,0.2113122406,0.28644729280000003,0.506946891,0.5004251316
201312_114.26495182895304_22.709595012731427.png,0.4176635018,0.4747405506,0.4867989274,0.48144586260000005,0.4309437006,0.32366909380000003
201312_114.2829641_22.722505.png,0.17046536240000001,0.11352218780000001,0.0681354418,0.2229790164,0.7287962462,0.6642945908
201312_114.297774_22.668009000000005.png,0.2751409872,0.2249199598,0.1652952752,0.3068581054,0.6001848556,0.6042117348
201312_114.3024738_22.713602799999997.png,0.2160789736,0.1874182756,0.1295866234,0.238767582,0.6705728442,0.6496432216
201312_114.3081115_22.7803939.png,0.050909716199999996,0.0311350364,0.030150890000000003,0.0824740236,0.7963721716000001,0.7263307618
201312_114.30882777640898_22.732776127722143.png,0.10662107800000001,0.255398486,0.1718460678,0.1232774574,0.6050614394,0.5130898604
201312_114.3115919864939_22.782113155236605.png,0.256981849,0.420282772,0.33325473240000003,0.2784512174,0.6479301048,0.5216768096
201312_114.31522844727854_22.755518967676593.png,0.0086628092,0.23950586079999997,0.23378517099999999,0.0,0.6264566394,0.48463466339999994
201312_114.32047496065323_22.79014665066662.png,0.3205466388,0.1691383844,0.1502160198,0.3591532264,0.556240972,0.5773965254
201312_114.3210375_22.764714699999995.png,0.0,0.1440591564,0.1126540442,0.0249843622,0.7472270693999999,0.6253197278
201312_114.3589352_22.74361039999999.png,0.6467270018,0.5825892888,0.6823543597999999,0.7218372482000001,0.2987085614,0.21768392259999997
201312_114.36616_22.6108985.png,0.6261371978,0.8187428750000001,0.7353552942,0.6054185160000001,0.1618199146,0.1310212296
201312_114.3839314_22.616090400000004.png,0.47855704120000003,0.4994242216,0.43274667019999996,0.5231386020000001,0.4028469984,0.41972110420000003
201312_114.4100365_22.6964255.png,0.17931107200000002,0.2386641344,0.1858767976,0.2253395168,0.5940598498,0.5170502466
201312_114.4226865_22.63003519999999.png,0.349398144,0.3797431638,0.3320648954,0.3992814148,0.425974336,0.3995078782
201312_114.44753853438388_22.59878176472855.png,0.3597470474,0.6102164794,0.5359299728,0.342938859,0.34568331799999996,0.2263774218
201312_114.4766241_22.591292899999996.png,0.1379835906,0.19681695459999998,0.1270883588,0.18628938639999998,0.7325777024,0.6271189748
201312_114.47875850000001_22.553592399999996.png,0.16016593699999998,0.198012888,0.1566038138,0.2173685898,0.6344256886,0.5347501538
201312_114.4840805_22.53794989999999.png,0.188937661,0.0397338434,0.0525888574,0.1943782586,0.6739694462,0.6870688632
201312_114.4932418459449_22.59812495946907.png,0.6146031448,0.849903258,0.7000410658,0.47781779240000005,0.3224770774,0.392774267
201402_114.2354072444943_22.717375951530183.png,0.463683625,0.3491240608,0.2896529108,0.4488163414,0.5382730722,0.6952987766
201402_114.30325706315772_22.703626619142224.png,0.3913221632,0.5372041136,0.42633917520000003,0.30837419920000003,0.44980468939999996,0.5010326956
201402_114.31282391584024_22.716085470930057.png,0.5654261986,0.6025884326,0.535362295,0.5875836235999999,0.28051302499999997,0.3533914586
201402_114.3897088_22.742227699999997.png,0.1298337352,0.0,0.0,0.1331196728,0.761264436,0.7877942014
201402_114.410324_22.6407317.png,0.048024101400000005,0.2221616158,0.182415236,0.0144496694,0.7843570544,0.72793039
201403_114.02884416138046_22.76146747143481.png,0.2534721952,0.46905870600000005,0.4641111112,0.1471936372,0.5950410118,0.5918809318
201403_114.291943_22.670415299999995.png,0.1979096276,0.0724050152,0.053550735599999996,0.1916967876,0.671123056,0.7182009926
201404_113.88194917077641_22.8155861177406.png,0.16668398,0.515477362,0.41280599459999995,0.0482165008,0.6217109884,0.5453158728
201404_113.8891361_22.658751799999997.png,0.1295686518,0.345461996,0.3135620206,0.06425890819999999,0.7968307796,0.7240805308
201404_113.9381102174492_22.67214804135569.png,0.2213042242,0.4659478096,0.43056266719999997,0.1207914954,0.690604774,0.6475830638
201408_113.9440293_22.7980389.png,0.1596379316,0.19455957,0.137027929,0.1729935796,0.7163009442,0.6770653252
201410_114.39313294679685_22.740476520102636.png,0.247178004,0.43978951320000004,0.41117495460000003,0.2459393614,0.467042308,0.3681870156
201410_114.401642_22.760514199999992.png,0.12336368900000001,0.2502538044,0.301470654,0.1343898812,0.7675956976,0.6169558422
201509_113.8842395_22.5070012.png,0.157461301,0.21628107459999998,0.22777659919999999,0.1397196386,1.0,0.9534853480000001
201510_113.9132915_22.4939517.png,0.3153791524,0.3845259698,0.3478445868,0.23638325259999998,0.6749099064,0.7591256538
201510_114.12311478463587_22.540428499015647.png,0.2287239194,0.18083480899999999,0.2220205312,0.2509428708,0.724330703,0.6910309242
201510_114.141854_22.6526184.png,0.2417916296,0.3542461806,0.3310109378,0.2818938938,0.668992824,0.5432513608
201510_114.1548433_22.612801099999995.png,0.0624228734,0.11154175959999998,0.16207883979999999,0.0800034544,0.799176683,0.7171128032
201511_113.78989593872954_22.626797290819933.png,0.1396857372,0.28498253419999997,0.3705367402,0.14840815140000002,0.6460086786,0.48310218860000004
201511_113.8926971_22.590370800000002.png,0.2580126402,0.4206182518,0.2882270684,0.24722540240000002,0.6057270878,0.5352669515999999
201601_113.8745102_22.5675937.png,0.220967766,0.0982515036,0.07572083560000001,0.2013422148,0.8286813784,0.8795648363999999
201601_113.91355756883638_22.578036885096644.png,0.1096755026,0.36405972919999996,0.2963979964,0.034094199,0.8615404050000001,0.7874013277999999
201601_113.9205707480704_22.555670959071687.png,0.0882910086,0.304608582,0.223728875,0.061835277200000004,0.8727391294,0.7509823198000001
201601_113.9367483_22.5688907.png,0.1524694694,0.20872709,0.21676728220000002,0.163344954,0.8813416578,0.7979142954
201601_113.95563_22.5731096.png,0.502634322,0.565727316,0.46849950700000004,0.4432089532,0.5171306166,0.5960796212
201601_113.97572705186109_22.58630829746072.png,0.17746325359999998,0.3163572738,0.3546197506,0.1610469444,0.7759463644,0.6601103036
201601_113.98643188363951_22.565336028740756.png,0.4436911596,0.6618296628,0.5115491764,0.40660888159999997,0.40865227319999997,0.3974917638
201601_114.00555478492693_22.63003206862512.png,0.2849233358,0.43273273440000004,0.4067309422,0.29599764419999997,0.5047606568,0.4087231572
201601_114.0135251_22.565275.png,0.4557071826,0.7323334380000001,0.646160401,0.33522429260000003,0.4058612964,0.4223946872
201601_114.03942740028948_22.59325947934857.png,0.1994249506,0.305300731,0.2497385222,0.2126820128,0.760082216,0.6550171822
201601_114.0493319_22.6903141.png,0.18335141319999998,0.34488253480000003,0.2858382328,0.1824269456,0.6891598057999999,0.5751287106
201601_114.04964802536469_22.65207090120377.png,0.49714474839999995,0.6965734472,0.6159516244,0.464970017,0.3836039016,0.32629419579999996
201601_114.0712346_22.5696774.png,0.25681488080000003,0.4071051836,0.36469809880000004,0.272485916,0.7067425573999999,0.5766665442
201601_114.10467809451235_22.63798504103764.png,0.234653951,0.5285542904,0.5495774268,0.118647374,0.6575868628,0.6296304514
201601_114.1115713_22.576595899999997.png,0.3174328888,0.3165481808,0.3538012714,0.3218153784,0.8708940070000001,0.8156369778
201602_114.0076178_22.653348199999996.png,0.2117460878,0.2267694976,0.2279408138,0.1667318164,0.8421879524,0.892799617
201602_114.1318184_22.558027199999998.png,0.3067652608,0.176393779,0.1347580692,0.2829142586,0.6627064814,0.7698032396000001
201606_114.0391485_22.7282786.png,0.2669152334,0.324622942,0.31355958840000003,0.3349653732,0.5664762862,0.4485165906
201607_114.1406262_22.5624803.png,0.4777078294,0.6051608744,0.5976804581999999,0.4998843138,0.4258411474,0.3181190016
201608_114.2805139_22.625256699999998.png,0.5458590196,0.8367008072000001,0.682298581,0.4739874166,0.32733027,0.28941373719999997
201608_114.300297_22.5877188.png,0.5042767826000001,0.6391734808,0.5232566188,0.4945842226,0.4061124716,0.4268681872
201708_113.9089397_22.523997199999993.png,0.6591115476,0.9041026058,0.7206242096000001,0.5450719854,0.36647308879999996,0.42243303680000005
201708_113.9153991_22.566538199999997.png,0.178775581,0.1190244264,0.09913452440000001,0.161131585,0.8100328244,0.8514981589999999
201708_113.9303359_22.515187099999995.png,0.435490465,0.4137202528,0.34621589799999997,0.45638793460000004,0.39933064420000003,0.47917630019999996
201708_113.9439892_22.5486754.png,0.4046564782,0.44941163,0.3387221376,0.387052231,0.5605612632,0.6335322247999999
201708_114.1139086_22.538370400000005.png,0.4713394212,0.3468096462,0.33457732760000003,0.5330200792,0.5855441194,0.5745152854
201709_113.9344939_22.552632599999995.png,0.1713899922,0.3860991968,0.3724393364,0.060597533599999996,0.8534358134,0.8448466057999999
201709_113.943607_22.5605947.png,0.49614542139999995,0.3948442716,0.4427520114,0.4977537862,0.2978108628,0.396883195
201709_113.96211397355088_22.531719062555634.png,0.4928113422,0.7567707462000001,0.6263802108000001,0.35245682559999997,0.3683469478,0.42587578800000003
201709_113.9639129_22.534823.png,0.4809271804,0.3127662848,0.2647862806,0.46665938999999995,0.5844310436,0.7482347172
201709_113.9994241_22.667688899999998.png,0.3365790246,0.2880425758,0.24161011719999997,0.3038207602,0.7522560648,0.8294054702
201709_114.0018234_22.667901699999994.png,0.410254535,0.21808383400000003,0.19656323879999998,0.3932258354,0.6519205632,0.7951532954
201709_114.0144989_22.623911299999996.png,0.2748038484,0.5259213074,0.3529276622,0.2318969024,0.5912211094,0.5154898052
201709_114.01594280000002_22.643162600000004.png,0.4776553892,0.299689195,0.29372516000000004,0.4874922462,0.6501962716,0.7273934964000001
201709_114.0218923_22.6305483.png,0.3886964678,0.392066393,0.3543039688,0.45081445059999997,0.49448091380000003,0.4411971858
201709_114.0241351_22.6258048.png,0.4368208462,0.26793215680000004,0.2484537478,0.4291050428,0.6644123343999999,0.7793003628
201709_114.0333185_22.7434467.png,0.7108615088,0.7726381458,0.7278141464,0.6988002987999999,0.147518868,0.2274734402
201709_114.03886620000002_22.64132529999999.png,0.446625572,0.5495217728,0.4738162774,0.3939410222,0.5632011034,0.5871455164
201709_114.0414485_22.640062199999996.png,0.344529367,0.3056603464,0.25414828100000003,0.312007107,0.7509166276,0.8212021838
201709_114.0502404_22.601815099999996.png,0.41976551520000005,0.21604024100000002,0.170722549,0.401470635,0.861399076,0.9740443898000001
201709_114.0569058_22.528170200000005.png,0.5163661420000001,0.354477166,0.3484219934,0.5098590276,0.5157014388000001,0.6605018374
201709_114.06019570199695_22.61155481335208.png,0.27781075639999997,0.17559640940000001,0.15773604800000002,0.3200224936,0.6669135918,0.6462262599999999
201709_114.0612517_22.7125737.png,0.4964723122,0.663499635,0.49020037299999997,0.409680251,0.5862651814000001,0.6421173322
201709_114.06861678573122_22.721309304140785.png,0.12239162299999999,0.0814942474,0.0352736106,0.139465597,0.7583435072,0.7383388592
201709_114.0696131_22.72285939999999.png,0.3656046636,0.3102990236,0.2522829786,0.3839196102,0.44304345840000003,0.5134256282
201709_114.0793126_22.562718900000004.png,0.6610016383999999,0.8614297632,0.7177581746,0.592232658,0.2939034758,0.3428372946
201709_114.0871723_22.5609009.png,0.20831913740000002,0.1317111054,0.1330887624,0.2282705916,0.823105898,0.791916694
201709_114.0946047_22.6365959.png,0.1753969476,0.14437324499999998,0.1165634772,0.2178504052,0.7980523284000001,0.7154031502
201709_114.1036659_22.633577100000004.png,0.4986283672,0.5323864762,0.450777007,0.46679380740000004,0.4146630192,0.514988749
201709_114.1064122_22.6536206.png,0.2688265004,0.3723171638,0.29895631640000003,0.3011774316,0.5557688294,0.4767219292
201709_114.1390699_22.549754199999995.png,0.4112887688,0.2934452038,0.2775972166,0.4134301042,0.5769646390000001,0.6601253754
201902_113.78802927099669_22.681579777229107.png,0.3501793836,0.35124708400000004,0.27639566439999996,0.2885126508,0.7290370252,0.8536385326
201902_113.7968278_22.6764534.png,0.329259006,0.2113753698,0.1946681824,0.37031298819999997,0.6651947926,0.6512845486
201902_113.8125536_22.742092199999995.png,0.5815625842000001,0.5312960058,0.5844185094000001,0.6316339848,0.3233486876,0.30258634619999997
201902_113.822293711952_22.708451784912096.png,0.2839281318,0.30375115519999996,0.22118855320000003,0.2298168714,0.7761867512,0.8685682291999999
201902_113.82461400636875_22.737846546103565.png,0.6009701206,0.6298532634,0.5979272464000001,0.6569389978,0.33813541140000003,0.3257321404
201902_113.86370289163905_22.8024886393656.png,0.1915686804,0.18532628980000002,0.1057027478,0.2384599254,0.7012231769999999,0.649172979
201902_113.8693476_22.598104299999996.png,0.587285697,0.4834634672,0.44027991340000006,0.6272077266,0.44553569260000003,0.505260189
201902_113.8941739734363_22.720864788587726.png,0.45900547420000004,0.294574905,0.2817470936,0.47688766579999997,0.5258477970000001,0.6076052512000001
201902_113.91025928046581_22.57583711733693.png,0.3345111974,0.29000730360000004,0.2168117916,0.32340275900000004,0.6499235195999999,0.7346325177999999
201902_114.0317129_22.543413399999995.png,0.37087246679999997,0.3668962118,0.2853515072,0.4017631388,0.5256280066000001,0.5570288964000001
201902_114.04594474714749_22.567282191742024.png,0.313480255,0.24284677380000003,0.2055825216,0.2749669604,0.6701581745999999,0.7918225785999999
201908_114.2393767_22.557769699999998.png,0.6720741372,0.7336760834,0.6740867107999999,0.644124167,0.2270370394,0.3188653106
201909_113.9015183_22.709992299999996.png,0.4043434378,0.2492858696,0.240844944,0.4154438862,0.460585606,0.5639745186
202003_113.88955644157302_22.798927053748397.png,0.2187488228,0.384396936,0.37370668,0.11115990179999999,0.7200974062000001,0.7643177472
202003_114.0251856_22.63805.png,0.5747182108,0.5881833082,0.5809014527999999,0.49933417020000004,0.39749611420000003,0.5212784098000001
202003_114.1991135_22.709366499999998.png,0.0841295344,0.2636254884,0.305697551,0.07927547339999999,0.6457999708,0.5119159287999999
202003_114.2000427014398_22.692087883164596.png,0.6422235452,0.4427971662,0.4695608018,0.6654842174,0.43028570220000006,0.5113745136000001
202003_114.23825474491608_22.69764445152608.png,0.3004445692,0.40070693300000004,0.3319194898,0.3455607578,0.6358252472,0.5225782752
202101_113.85384977720011_22.78301523471154.png,0.1687556902,0.053887539799999995,0.036401933,0.203355597,0.763518049,0.7174316572
202101_113.8825929_22.794455400000004.png,0.3858989606,0.21377377540000003,0.228643763,0.3917210964,0.5090863422,0.5800371178
202101_113.888855_22.791229200000004.png,0.5877308386,0.41467515099999996,0.5018091486,0.6039425636,0.3474322758,0.393813389
202101_113.90091646008864_22.799239870213608.png,0.6547666126,0.428259537,0.464768943,0.6845403809999999,0.4233752958,0.49742917780000007
202101_113.93861180000002_22.7661842.png,0.5855428392,0.4278589954,0.4593536276,0.6283880568,0.3476460346,0.3799668578
202102_113.91371846455706_22.760970536511298.png,0.394623097,0.328360199,0.29928588079999996,0.45187795519999996,0.5166333662,0.4920058148
202102_113.946745_22.740813599999992.png,0.1401763538,0.2518925372,0.2849834326,0.1874370918,0.6966606356,0.5326062634000001
202102_114.0434234_22.704722999999998.png,0.39270466439999996,0.2734933628,0.259954574,0.4316214708,0.6415766778,0.6372417482
202103_113.77808539352496_22.70661859855536.png,0.44765900519999996,0.385584434,0.42636669979999997,0.4414239448,0.4048905304,0.47619005960000005
202103_113.78774241091746_22.712710262476318.png,0.4722300248,0.28129330659999996,0.24380583539999998,0.5202674594000001,0.6901489122,0.7051100646
202103_113.8106956_22.774374599999994.png,0.3862880592,0.21164268000000003,0.2035594906,0.385837117,0.635845353,0.7246760374
202103_113.81288850694662_22.667950333592696.png,0.0913546002,0.0338065238,0.053358287000000004,0.1156693612,0.8564694326,0.8001060808
202103_113.82008186652787_22.75965661067105.png,0.3878827232,0.2461232306,0.24552038120000003,0.390199805,0.7388212834,0.7729227828
202103_113.8244835_22.775231100000003.png,0.4520173904,0.3891903568,0.49370421459999997,0.46738393260000005,0.4993857438,0.489888719
202103_113.82636226744971_22.67478843036012.png,0.3706174712,0.3153031282,0.2250887234,0.3600668808,0.7529426038,0.8357835526
202103_113.8264963501249_22.68374108533307.png,0.45017757840000006,0.3874118944,0.3116955022,0.4452283326,0.572159259,0.686525606
202103_113.8352526_22.7190171.png,0.172688669,0.1303099972,0.07873807299999999,0.1537222362,0.721879465,0.7695610848000001
202103_113.837714_22.7391328.png,0.3971408694,0.2057383256,0.1858014802,0.397320728,0.6410960024000001,0.7477475605999999
202103_113.84227470000002_22.765698599999997.png,0.2986531142,0.1827180076,0.14058499559999998,0.3148071628,0.6925992676,0.7181492458000001
202103_113.8435713_22.621687999999995.png,0.527260424,0.6090268018,0.6099644964000001,0.46524524879999996,0.412656168,0.4448502732
202103_113.8521336_22.690685799999994.png,0.2001099564,0.3378779426,0.2231712908,0.1882475144,0.7074123250000001,0.6499637500000001
202103_113.85770470000001_22.582482999999996.png,0.42162294100000003,0.3020036902,0.246528289,0.40404511579999997,0.5861583753999999,0.7340947868
202103_113.86854584962914_22.602575394764475.png,0.259921065,0.2937212318,0.2213244328,0.2552761324,0.7338152378,0.7206458182000001
202103_113.8770939_22.5847014.png,0.794848614,0.6382318612,0.6951824022,0.8120122048,0.1724363068,0.2670827454
202103_113.87880600086551_22.78372813730076.png,0.5268027928000001,0.33907084919999997,0.36689600580000004,0.5121613152,0.5123991866,0.6543324166
202103_113.8871678_22.50216539999999.png,0.5326953156,0.45067250420000005,0.449533864,0.5392758054,0.45433692499999995,0.5199437116000001
202103_113.9070024_22.779004599999993.png,0.2782213516,0.2580308636,0.2908913516,0.242840405,0.8321054421999999,0.8761286166
202103_113.9159635_22.4858451.png,0.6375626075999999,0.5947547068000001,0.5698524095999999,0.6133695323999999,0.2538625658,0.40679328740000004
202103_113.9228765_22.525948399999997.png,0.3715935004,0.22478301539999998,0.2552412756,0.35648878759999997,0.6266567164,0.7136129464
202103_113.92463050000002_22.500260399999995.png,0.5488453118,0.4557938976,0.4312986134,0.5482690562,0.3521520836,0.49287613199999997
202103_113.9317217_22.5611119.png,0.5583750264,0.6891527746,0.5636947028,0.46217595840000003,0.3835562362,0.5052149732
202103_113.941758_22.503601700000004.png,0.4389789026,0.4072484244,0.4601168552,0.40208586840000005,0.49343227479999996,0.5546093582
202103_113.9429747_22.532584499999995.png,0.5517685153999999,0.5342472748,0.4645839328,0.528351214,0.4947730852,0.626124566
202103_113.9572307259974_22.543175451827373.png,0.674756356,0.7585495314,0.7182454272000001,0.6743061882,0.21706059940000003,0.22371903620000003
202103_113.9651074_22.569433700000005.png,0.39114618819999997,0.46445768559999995,0.3774340416,0.3376162184,0.6510930876,0.6861767758
202103_113.9772284_22.566765299999997.png,0.6174131415999999,0.5858434258,0.5318634799999999,0.5940272622,0.395951696,0.5366664588
202103_114.0028434_22.5361266.png,0.3017590182,0.43913211499999993,0.47463512139999997,0.2671799076,0.564274556,0.4953606468
202103_114.0214167_22.529604399999997.png,0.3936636404,0.26758206640000004,0.23445658260000002,0.3928262616,0.7135650866,0.7819141608
202103_114.0295192_22.6753357.png,0.37754710999999996,0.3976362362,0.3383057838,0.4034384384,0.49824020459999996,0.5076775502
202103_114.0343637_22.714637800000002.png,0.256264018,0.186206238,0.2016788654,0.247157754,0.8369644702000001,0.8613938494
202103_114.03556500000002_22.543814300000005.png,0.44621341560000005,0.4097245246,0.3555864324,0.4601003652,0.5116714553999999,0.5586425918
202103_114.0433253_22.542509600000002.png,0.4136892514,0.5778883751999999,0.4843616098,0.3073868192,0.5969974516,0.6405421538
202103_114.0492532_22.503914999999996.png,0.2989853692,0.26280814,0.2613400418,0.2765554604,0.6338907768,0.6836559209999999
202103_114.0552365_22.5092541.png,0.5393791658,0.4585981318,0.41832832719999996,0.551494194,0.43984232360000003,0.553746577
202103_114.05568005891669_22.668509965401316.png,0.178608813,0.4025313664,0.3548465948,0.0702517968,0.8640581392,0.8497245341999999
202103_114.0727822_22.654202299999998.png,0.089924022,0.0190081226,0.051398473,0.09246780839999999,0.9483545232000001,0.9467393444000001
202103_114.08177436810324_22.71047882066633.png,0.346385912,0.4108284354,0.2973760692,0.272844509,0.7991623638,0.8825818908
202103_114.0931461_22.554121899999995.png,0.51137375,0.4053162274,0.36453396520000003,0.5059610834,0.45574207400000005,0.6141024014
202103_114.0970567909583_22.7181553287723.png,0.1912624854,0.4138650676,0.41409085,0.07468061379999999,0.8273032006,0.8140040239999999
202103_114.097324_22.7009943.png,0.4284748402,0.3777329494,0.4238358232,0.46909289660000003,0.5923452678000001,0.5514533076
202103_114.0988453_22.704682299999998.png,0.0978457826,0.1841349978,0.1956977774,0.0847137404,0.8994626558000001,0.8494383362000001
202103_114.1102391_22.621661899999992.png,0.2945725422,0.3291752468,0.27879066140000003,0.301126935,0.7200699446,0.692336316
202103_114.1198452_22.5910835.png,0.2491849044,0.1564935596,0.1542054116,0.22885963720000002,0.7657828426,0.8287438149999999
202103_114.12190805793112_22.627928023917203.png,0.37721997900000004,0.6268700286,0.42126732860000005,0.2693083562,0.6557944078,0.655085173
202103_114.1227501_22.5559666.png,0.6186684252,0.5069390964,0.4704506258,0.6232961886,0.3547044392,0.5019216012000001
202103_114.1284662_22.625145700000004.png,0.3911938248,0.4427301268,0.3822603164,0.4170665704,0.4322077168,0.43483618479999997
202103_114.1462658_22.620422699999995.png,0.331548043,0.1970655776,0.15415968600000002,0.3613657158,0.6060317150000001,0.6448669444
202103_114.2151047_22.555198599999997.png,0.2996328262,0.3312435406,0.274555657,0.2693372228,0.668178785,0.6976392714
202103_114.21793862646713_22.67803233370238.png,0.28432679780000003,0.23877137340000001,0.17330486679999998,0.28960046419999996,0.6350941814,0.673634464
202103_114.2240115_22.690695.png,0.29837614160000003,0.21960019260000002,0.1946134982,0.2876013952,0.7838327348,0.817550436
202103_114.2358123_22.728261600000003.png,0.5944960314000001,0.6102922772,0.532538256,0.5660661264,0.4182699966,0.5274416342
202103_114.2422502421771_22.56227045019431.png,0.3099957404,0.3255453094,0.27051713460000004,0.28594712580000003,0.7149409106,0.731118594
202103_114.24886032892263_22.70519218145229.png,0.12146210939999999,0.0238191408,0.0219284194,0.11141186439999999,0.7390990374,0.779964195
202103_114.2580832_22.585963900000003.png,0.27787992959999996,0.21199038899999997,0.231702186,0.24628671959999998,0.8235737251999999,0.8908828096000001
202103_114.2781623_22.7481021.png,0.0955577864,0.0857947808,0.11494321999999998,0.12283546320000001,0.8483048178000001,0.7794633064000001
202103_114.30650090000002_22.600766799999995.png,0.3893812334,0.4171350262,0.3541366326,0.4415701966,0.529704086,0.49285000739999996
202201_114.2731717_22.634134700000004.png,0.6112366408,0.7172577576,0.6442617368,0.6194551778,0.21564240620000003,0.231277037
202202_113.90250819161481_22.798201494461292.png,0.340610599,0.19394668980000002,0.17986036160000002,0.3692681948,0.5759108998,0.6121254738
202203_113.8044636404817_22.67523148030025.png,0.5511857482,0.49041942460000004,0.42546897120000005,0.5832713122000001,0.4781352074,0.5449137886
202207_114.0390344_22.565740199999993.png,0.590292645,0.6169328544,0.563161076,0.5594084276,0.4304164388,0.4946485844
202211_113.78291956179339_22.7216500714381.png,0.2337712334,0.3704363866,0.332136078,0.1368217484,0.7924395786,0.8357184086
202211_113.78807238764684_22.679775888856494.png,0.346399042,0.3348113222,0.24851739080000002,0.3181303348,0.6528068848,0.7456621156
202211_113.7885606_22.738446.png,0.5362052096000001,0.4128997966,0.4408482802,0.592455994,0.42855944920000005,0.413905705
